Date,Description,Transaction_ID,Amount,Category,Type
06 Apr 2025,GAS BILL BILL,T2504022,₹23.71,Utilities,Debit
04 Apr 2025,LOCAL TRANSPORT #1080,T2504003,₹144.04,Transport,Debit
03 Apr 2025,PHONE RECHARGE #8927,T2504075,₹124.84,Utilities,Debit
06 Apr 2025,DHABA #4354,T2504085,₹147.78,Food & Dining,Debit
07 Apr 2025,DIGINET CAFE #1692,T2504053,₹66.77,Online Services,Debit
07 Apr 2025,ANNAI MARY STORE #7434,T2504076,₹24.71,Grocery & Convenience,Debit
01 Apr 2025,COURSE PAYMENT BILL,T2504019,₹128.87,Education,Debit
10 Apr 2025,SRMGF COUNTER 1 PAYMENT,T2504053,₹97.36,Education,Debit
03 Apr 2025,FANCY STORE PAYMENT,T2504038,₹20.43,Shopping,Debit
09 Apr 2025,METRO FARE BILL,T2504031,₹105.4,Transport,Debit
01 Apr 2025,FOOD COUNTER TXN,T2504014,₹27.8,Food & Dining,Debit
07 Apr 2025,THALAIVA CHINESE COR,T2504091,₹157.7,Food & Dining,Debit
04 Apr 2025,PHARMACY #2893,T2504100,₹45.16,Healthcare,Debit
10 Apr 2025,CS PHARMACY,T2504047,₹65.72,Healthcare,Debit
05 Apr 2025,ONLINE GAMING,T2504078,₹35.46,Entertainment,Debit
07 Apr 2025,GAYATHRI MARAN,T2504004,₹297.47,P2P Transfer,Credit
02 Apr 2025,CABLE TV PAYMENT,T2504094,₹108.59,Utilities,Debit
07 Apr 2025,ONLINE GAMING ONLINE,T2504054,₹158.7,Entertainment,Debit
06 Apr 2025,CASH DEPOSIT,T2504053,₹45.37,Miscellaneous,Debit
06 Apr 2025,EVENT TICKET #7857,T2504009,₹130.44,Entertainment,Debit
04 Apr 2025,PG ACCOMMODATION ONLINE,T2504007,₹1918.55,Housing,Debit
05 Apr 2025,ELECTRIC BILL BILL,T2504029,₹113.27,Utilities,Debit
01 Apr 2025,MOVIE TICKET,T2504022,₹64.53,Entertainment,Debit
10 Apr 2025,MISC PAYMENT PAYMENT,T2504078,₹19.84,Miscellaneous,Debit
02 Apr 2025,CABLE TV,T2504022,₹116.16,Utilities,Debit
09 Apr 2025,BOOKSTORE PAYMENT,T2504050,₹171.55,Shopping,Debit
09 Apr 2025,GROOMING SERVICE ONLINE,T2504003,₹170.92,Personal Care,Debit
02 Apr 2025,NOTEBOOK PURCHASE PAYMENT,T2504082,₹182.04,Education,Debit
02 Apr 2025,COLLEGE FEE #9339,T2504083,₹93.55,Education,Debit
05 Apr 2025,RUVAN STATIONERY TXN,T2504040,₹81.44,Shopping,Debit
08 Apr 2025,E-COMMERCE PAYMENT,T2504034,₹94.86,Online Services,Debit
02 Apr 2025,P R M STORES ONLINE,T2504041,₹48.4,Grocery & Convenience,Debit
03 Apr 2025,GAME ZONE TXN,T2504025,₹44.25,Entertainment,Debit
02 Apr 2025,DIGINET CAFE TXN,T2504034,₹58.24,Online Services,Debit
08 Apr 2025,PRASANNA D,T2504088,₹124.79,P2P Transfer,Debit
10 Apr 2025,MADASAMY PONRAJ STORE #9489,T2504036,₹144.46,Grocery & Convenience,Debit
05 Apr 2025,STOMILAR PAYMENT,T2504100,₹171.81,Miscellaneous,Debit
09 Apr 2025,HERO CHAI PAYMENT,T2504044,₹13.51,Food & Dining,Debit
10 Apr 2025,HOSTEL FEE #8596,T2504043,₹1552.17,Housing,Debit
10 Apr 2025,MOVIE TICKET TXN,T2504089,₹148.71,Entertainment,Debit
02 Apr 2025,UNKNOWN TRANSACTION PAYMENT,T2504055,₹81.58,Miscellaneous,Debit
02 Apr 2025,MD FIROJ,T2504072,₹121.59,P2P Transfer,Debit
02 Apr 2025,LIBRARY FEE ONLINE,T2504081,₹61.25,Education,Debit
10 Apr 2025,MEHULKUMAR,T2504079,₹877.2,P2P Transfer,Debit
07 Apr 2025,COACHING CLASS TXN,T2504063,₹89.19,Education,Debit
10 Apr 2025,OLA RIDE PAYMENT,T2504087,₹14.96,Transport,Debit
06 Apr 2025,CABLE TV PAYMENT,T2504021,₹42.71,Utilities,Debit
09 Apr 2025,TUITION FEE,T2504097,₹158.9,Education,Debit
04 Apr 2025,EVENT TICKET BILL,T2504017,₹172.1,Entertainment,Debit
03 Apr 2025,ANNAI MARY STORE TXN,T2504097,₹171.52,Grocery & Convenience,Debit
03 Apr 2025,APARTMENT MAINTENANCE PAYMENT,T2504041,₹1388.7,Housing,Debit
06 Apr 2025,MART PAYMENT,T2504032,₹61.89,Grocery & Convenience,Debit
06 Apr 2025,CABLE TV BILL,T2504066,₹177.1,Utilities,Debit
04 Apr 2025,DTH RECHARGE,T2504011,₹188.07,Utilities,Debit
06 Apr 2025,TUITION FEE #1875,T2504003,₹50.25,Education,Debit
05 Apr 2025,LIBRARY FEE BILL,T2504075,₹107.89,Education,Debit
05 Apr 2025,AUTO RICKSHAW #4880,T2504059,₹183.76,Transport,Debit
08 Apr 2025,SMALL PURCHASE #1760,T2504008,₹77.23,Miscellaneous,Debit
04 Apr 2025,D PREMILA,T2504016,₹1105.35,P2P Transfer,Debit
05 Apr 2025,SMALL PURCHASE BILL,T2504099,₹152.34,Miscellaneous,Debit
02 Apr 2025,CHEMIST #4876,T2504042,₹135.56,Healthcare,Debit
08 Apr 2025,HAIRCUT ONLINE,T2504025,₹82.39,Personal Care,Debit
07 Apr 2025,FOOD DELIVERY,T2504058,₹131.86,Food & Dining,Debit
09 Apr 2025,CLINIC FEE TXN,T2504041,₹116.83,Healthcare,Debit
04 Apr 2025,SRI AMMAN COOL DRINKS ONLINE,T2504010,₹167.69,Food & Dining,Debit
02 Apr 2025,COLLEGE FEE TXN,T2504064,₹132.8,Education,Debit
06 Apr 2025,MOBILE BILL PAYMENT,T2504000,₹188.61,Utilities,Debit
01 Apr 2025,STATIONERY SHOP #4262,T2504049,₹124.37,Shopping,Debit
10 Apr 2025,RAPIDO ONLINE,T2504042,₹81.63,Transport,Debit
05 Apr 2025,VIDEO STREAMING TXN,T2504002,₹109.26,Entertainment,Debit
08 Apr 2025,CASH WITHDRAWAL,T2504095,₹185.32,Miscellaneous,Debit
10 Apr 2025,DIGINET CAFE,T2504087,₹67.18,Online Services,Debit
02 Apr 2025,ONLINE GAMING TXN,T2504069,₹189.2,Entertainment,Debit
06 Apr 2025,ATM WITHDRAWAL TXN,T2504093,₹178.32,Miscellaneous,Debit
04 Apr 2025,SUBASH,T2504050,₹1021.0,P2P Transfer,Credit
03 Apr 2025,SUBSCRIPTION SERVICE,T2504038,₹111.28,Online Services,Debit
04 Apr 2025,E-COMMERCE PAYMENT,T2504020,₹153.98,Online Services,Debit
07 Apr 2025,ONLINE PAYMENT BILL,T2504040,₹78.03,Online Services,Debit
07 Apr 2025,ROYAL MENS BEAUTY CENTER BILL,T2504018,₹74.07,Personal Care,Debit
04 Apr 2025,BEAUTY PARLOUR,T2504098,₹178.59,Personal Care,Debit
01 Apr 2025,SERVICE CHARGE TXN,T2504076,₹74.19,Miscellaneous,Debit
03 Apr 2025,OLA RIDE TXN,T2504008,₹22.69,Transport,Debit
06 Apr 2025,SERVICE CHARGE BILL,T2504035,₹158.78,Miscellaneous,Debit
01 Apr 2025,DOCTOR VISIT PAYMENT,T2504055,₹164.21,Healthcare,Debit
07 Apr 2025,SUBSCRIPTION SERVICE ONLINE,T2504090,₹65.71,Online Services,Debit
09 Apr 2025,MISC PAYMENT PAYMENT,T2504026,₹22.62,Miscellaneous,Debit
01 Apr 2025,GROOMING SERVICE,T2504071,₹85.7,Personal Care,Debit
04 Apr 2025,HERO CHAI ONLINE,T2504054,₹79.21,Food & Dining,Debit
05 Apr 2025,SRMGF COUNTER 1 ONLINE,T2504063,₹38.0,Education,Debit
01 Apr 2025,BAHARI DHABA #7319,T2504032,₹160.42,Food & Dining,Debit
08 Apr 2025,HAIRCUT ONLINE,T2504025,₹161.67,Personal Care,Debit
02 Apr 2025,NAIL CARE TXN,T2504057,₹175.48,Personal Care,Debit
08 Apr 2025,MESS FEE BILL,T2504008,₹1391.16,Housing,Debit
02 Apr 2025,ARCHANA VESSELS BILL,T2504039,₹10.98,Shopping,Debit
02 Apr 2025,HAIRCUT PAYMENT,T2504076,₹58.71,Personal Care,Debit
03 Apr 2025,BEEMA STORE ONLINE,T2504064,₹26.68,Grocery & Convenience,Debit
01 Apr 2025,DAILY NEEDS,T2504072,₹54.08,Grocery & Convenience,Debit
07 Apr 2025,CS PHARMACY TXN,T2504039,₹37.61,Healthcare,Debit
10 Apr 2025,AL SHIFA MEDICAL PAYMENT,T2504035,₹67.62,Healthcare,Debit
01 Apr 2025,SRM GOODFOODS PAYMENT,T2504019,₹173.47,Food & Dining,Debit
08 Apr 2025,HOSTEL FEE,T2504010,₹568.31,Housing,Debit
09 Apr 2025,FUEL PURCHASE,T2504092,₹23.19,Transport,Debit
07 Apr 2025,BUS FARE TXN,T2504070,₹163.67,Transport,Debit
07 Apr 2025,INTERNET CAFE,T2504093,₹192.78,Online Services,Debit
08 Apr 2025,GAME ZONE PAYMENT,T2504058,₹101.14,Entertainment,Debit
10 Apr 2025,SIVAGAMI HITLER,T2504060,₹414.81,P2P Transfer,Debit
02 Apr 2025,STOMILAR #3752,T2504013,₹91.57,Miscellaneous,Debit
04 Apr 2025,MADASAMY PONRAJ STORE ONLINE,T2504094,₹57.84,Grocery & Convenience,Debit
04 Apr 2025,MOVIE TICKET #8638,T2504074,₹176.01,Entertainment,Debit
10 Apr 2025,SHAVING TXN,T2504041,₹192.19,Personal Care,Debit
09 Apr 2025,UBER RIDE TXN,T2504096,₹189.13,Transport,Debit
09 Apr 2025,GAS BILL TXN,T2504002,₹176.32,Utilities,Debit
03 Apr 2025,CS PHARMACY BILL,T2504090,₹13.4,Healthcare,Debit
06 Apr 2025,MEDICAL STORE BILL,T2504031,₹70.12,Healthcare,Debit
04 Apr 2025,EDUCATIONAL SUPPLIES #4789,T2504006,₹79.6,Education,Debit
01 Apr 2025,CASH WITHDRAWAL BILL,T2504013,₹174.67,Miscellaneous,Debit
08 Apr 2025,PROTEAN EGOV TECHNOLOGIES LIMITED BILL,T2504086,₹65.73,Online Services,Debit
10 Apr 2025,SHAVING #4732,T2504027,₹192.69,Personal Care,Debit
08 Apr 2025,FOOTWEAR STORE PAYMENT,T2504012,₹138.04,Shopping,Debit
02 Apr 2025,CS PHARMACY,T2504091,₹78.43,Healthcare,Debit
05 Apr 2025,HAIRCUT #8200,T2504048,₹179.24,Personal Care,Debit
09 Apr 2025,HEALTH CHECKUP PAYMENT,T2504005,₹178.31,Healthcare,Debit
10 Apr 2025,AUTO RICKSHAW TXN,T2504006,₹85.7,Transport,Debit
04 Apr 2025,SNACK SHOP BILL,T2504100,₹13.66,Food & Dining,Debit
01 Apr 2025,DOCTOR VISIT BILL,T2504030,₹72.44,Healthcare,Debit
04 Apr 2025,UNKNOWN TRANSACTION ONLINE,T2504048,₹137.05,Miscellaneous,Debit
06 Apr 2025,M S HOTEL,T2504067,₹57.06,Food & Dining,Debit
02 Apr 2025,E-COMMERCE ONLINE,T2504094,₹18.11,Online Services,Debit
08 Apr 2025,SRI MAHA LADIES HOSTEL PAYMENT,T2504032,₹1934.1,Housing,Debit
10 Apr 2025,LANDLORD PAYMENT PAYMENT,T2504019,₹1844.08,Housing,Debit
09 Apr 2025,CABLE TV,T2504062,₹13.12,Utilities,Debit
03 Apr 2025,APP PURCHASE PAYMENT,T2504047,₹94.76,Online Services,Debit
10 Apr 2025,HEALTH CHECKUP BILL,T2504019,₹26.11,Healthcare,Debit
09 Apr 2025,TAILOR BILL,T2504026,₹54.58,Shopping,Debit
01 Apr 2025,BHAIYA,T2504081,₹514.18,P2P Transfer,Debit
08 Apr 2025,EXAM FEE ONLINE,T2504011,₹89.89,Education,Debit
07 Apr 2025,SHAVING PAYMENT,T2504078,₹59.78,Personal Care,Debit
06 Apr 2025,GAS BILL PAYMENT,T2504080,₹144.9,Utilities,Debit
03 Apr 2025,KIRANA SHOP BILL,T2504025,₹28.52,Grocery & Convenience,Debit
06 Apr 2025,ANNAI MARY STORE BILL,T2504056,₹130.9,Grocery & Convenience,Debit
05 Apr 2025,PG ACCOMMODATION PAYMENT,T2504074,₹1232.39,Housing,Debit
08 Apr 2025,HOSTEL FEE TXN,T2504027,₹1090.11,Housing,Debit
08 Apr 2025,MUSIC STREAMING TXN,T2504059,₹36.38,Entertainment,Debit
08 Apr 2025,RETAIL,T2504039,₹154.53,Shopping,Debit
10 Apr 2025,LAB TEST PAYMENT,T2504004,₹24.52,Healthcare,Debit
09 Apr 2025,SERVICE CHARGE BILL,T2504083,₹78.04,Miscellaneous,Debit
07 Apr 2025,HOSPITAL BILL BILL,T2504012,₹185.18,Healthcare,Debit
06 Apr 2025,MESS ONLINE,T2504025,₹54.28,Food & Dining,Debit
02 Apr 2025,RAPIDO #2157,T2504096,₹22.12,Transport,Debit
10 Apr 2025,ROYAL MENS BEAUTY CENTER TXN,T2504012,₹118.74,Personal Care,Debit
03 Apr 2025,GROCERY STORE ONLINE,T2504100,₹180.02,Grocery & Convenience,Debit
06 Apr 2025,CHILL CAFE RAMAPURAM #2461,T2504091,₹121.49,Food & Dining,Debit
07 Apr 2025,PROTEAN EGOV TECHNOLOGIES LIMITED,T2504040,₹67.8,Online Services,Debit
08 Apr 2025,LANDLORD PAYMENT TXN,T2504082,₹1721.27,Housing,Debit
06 Apr 2025,UBER RIDE ONLINE,T2504061,₹141.5,Transport,Debit
02 Apr 2025,GENERAL EXPENSE PAYMENT,T2504064,₹92.52,Miscellaneous,Debit
09 Apr 2025,PG ACCOMMODATION TXN,T2504100,₹631.96,Housing,Debit
09 Apr 2025,UBER RIDE BILL,T2504060,₹195.92,Transport,Debit
01 Apr 2025,CHILL CAFE RAMAPURAM TXN,T2504053,₹97.67,Food & Dining,Debit
05 Apr 2025,DHABA,T2504036,₹173.79,Food & Dining,Debit
06 Apr 2025,AL SHIFA MEDICAL #6060,T2504007,₹179.18,Healthcare,Debit
05 Apr 2025,CLINIC FEE,T2504076,₹57.83,Healthcare,Debit
05 Apr 2025,HEALTH CHECKUP TXN,T2504093,₹109.96,Healthcare,Debit
09 Apr 2025,WATER BILL PAYMENT,T2504093,₹188.0,Utilities,Debit
04 Apr 2025,CONVENIENCE STORE #6867,T2504053,₹109.19,Grocery & Convenience,Debit
03 Apr 2025,MESS FEE PAYMENT,T2504020,₹529.31,Housing,Debit
04 Apr 2025,GARMENT SHOP #4763,T2504017,₹107.89,Shopping,Debit
04 Apr 2025,CHENNAI METRO RAIL LTD TXN,T2504083,₹198.86,Transport,Debit
10 Apr 2025,CABLE TV,T2504058,₹128.17,Utilities,Debit
05 Apr 2025,SERVICE CHARGE BILL,T2504052,₹167.02,Miscellaneous,Debit
03 Apr 2025,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED #1905,T2504004,₹13.54,Online Services,Debit
05 Apr 2025,MART #8506,T2504060,₹28.5,Grocery & Convenience,Debit
01 Apr 2025,COLLEGE FEE ONLINE,T2504014,₹97.64,Education,Debit
05 Apr 2025,CLOTHING STORE TXN,T2504093,₹121.9,Shopping,Debit
05 Apr 2025,CASH DEPOSIT,T2504059,₹81.22,Miscellaneous,Debit
02 Apr 2025,AMUSEMENT PARK,T2504057,₹90.11,Entertainment,Debit
06 Apr 2025,MART TXN,T2504090,₹94.39,Grocery & Convenience,Debit
08 Apr 2025,UNKNOWN TRANSACTION ONLINE,T2504060,₹21.57,Miscellaneous,Debit
06 Apr 2025,SHIVANG BCA DS,T2504003,₹1394.57,P2P Transfer,Credit
10 Apr 2025,HEALTH CHECKUP PAYMENT,T2504021,₹50.72,Healthcare,Debit
02 Apr 2025,CASH DEPOSIT #5649,T2504013,₹168.31,Miscellaneous,Debit
06 Apr 2025,AUTO RICKSHAW ONLINE,T2504035,₹56.41,Transport,Debit
01 Apr 2025,BEAUTY PARLOUR ONLINE,T2504094,₹145.07,Personal Care,Debit
07 Apr 2025,ONLINE GAMING PAYMENT,T2504002,₹197.48,Entertainment,Debit
09 Apr 2025,WEBSITE PAYMENT PAYMENT,T2504066,₹59.91,Online Services,Debit
02 Apr 2025,GENERAL STORE ONLINE,T2504100,₹51.68,Grocery & Convenience,Debit
04 Apr 2025,COACHING CLASS BILL,T2504030,₹90.06,Education,Debit
06 Apr 2025,PETROL PUMP,T2504067,₹128.25,Transport,Debit
10 Apr 2025,ONLINE PAYMENT,T2504100,₹69.07,Online Services,Debit
01 Apr 2025,APP PURCHASE ONLINE,T2504028,₹76.59,Online Services,Debit
04 Apr 2025,MESS,T2504038,₹18.49,Food & Dining,Debit
10 Apr 2025,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED BILL,T2504021,₹129.51,Online Services,Debit
01 Apr 2025,EVENT TICKET,T2504074,₹126.87,Entertainment,Debit
10 Apr 2025,PG ACCOMMODATION BILL,T2504070,₹814.87,Housing,Debit
01 Apr 2025,MART,T2504017,₹81.09,Grocery & Convenience,Debit
01 Apr 2025,APP PURCHASE #5298,T2504055,₹55.2,Online Services,Debit
08 Apr 2025,ZEPTO MARKETPLACE PRIVATE LIMITED #7519,T2504059,₹22.65,Grocery & Convenience,Debit
03 Apr 2025,GENERAL EXPENSE,T2504022,₹60.08,Miscellaneous,Debit
02 Apr 2025,METRO FARE TXN,T2504038,₹137.99,Transport,Debit
03 Apr 2025,HEALTH CHECKUP,T2504064,₹178.06,Healthcare,Debit
06 Apr 2025,ATTITUDE GARMENTS TRIPLICANE PAYMENT,T2504046,₹41.24,Shopping,Debit
10 Apr 2025,CASH WITHDRAWAL #5624,T2504072,₹49.79,Miscellaneous,Debit
10 Apr 2025,MESS FEE,T2504053,₹1567.0,Housing,Debit
07 Apr 2025,SHADOWFAX TECHNOLOGIES PRIVATE LIMITED BILL,T2504015,₹152.17,Online Services,Debit
06 Apr 2025,DOCTOR VISIT TXN,T2504099,₹155.41,Healthcare,Debit
01 Apr 2025,UNKNOWN TRANSACTION TXN,T2504012,₹86.0,Miscellaneous,Debit
05 Apr 2025,BOOKSTORE #5877,T2504073,₹118.88,Shopping,Debit
06 Apr 2025,WATER BILL PAYMENT,T2504072,₹179.8,Utilities,Debit
09 Apr 2025,HAIRCUT PAYMENT,T2504095,₹69.21,Personal Care,Debit
06 Apr 2025,PAYU PAYMENT,T2504056,₹20.64,Online Services,Debit
03 Apr 2025,DIGINET CAFE,T2504068,₹59.95,Online Services,Debit
07 Apr 2025,CHENNAI METRO RAIL LTD #1714,T2504010,₹42.95,Transport,Debit
03 Apr 2025,SANMUGARAJA C,T2504042,₹588.5,P2P Transfer,Debit
09 Apr 2025,ELECTRIC BILL BILL,T2504061,₹84.83,Utilities,Debit
06 Apr 2025,BEAUTY PARLOUR BILL,T2504029,₹55.5,Personal Care,Debit
05 Apr 2025,PERSONAL TRANSFER,T2504024,₹701.45,P2P Transfer,Credit
01 Apr 2025,HEALTH CHECKUP #4574,T2504093,₹116.94,Healthcare,Debit
02 Apr 2025,MD FIROJ,T2504089,₹707.52,P2P Transfer,Debit
06 Apr 2025,CS PHARMACY BILL,T2504075,₹93.65,Healthcare,Debit
10 Apr 2025,STOMILAR TXN,T2504040,₹186.32,Miscellaneous,Debit
01 Apr 2025,DOCTOR VISIT TXN,T2504090,₹177.73,Healthcare,Debit
07 Apr 2025,LOCAL TRANSPORT #2512,T2504002,₹147.35,Transport,Debit
05 Apr 2025,STATIONERY SHOP ONLINE,T2504073,₹112.21,Shopping,Debit
10 Apr 2025,FANCY STORE,T2504086,₹33.68,Shopping,Debit
04 Apr 2025,CABLE TV,T2504089,₹18.09,Utilities,Debit
03 Apr 2025,FAST FOOD PAYMENT,T2504023,₹134.33,Food & Dining,Debit
09 Apr 2025,AMUSEMENT PARK,T2504070,₹86.55,Entertainment,Debit
06 Apr 2025,FOOTWEAR STORE #9510,T2504032,₹120.59,Shopping,Debit
03 Apr 2025,MUSIC STREAMING,T2504037,₹10.51,Entertainment,Debit
02 Apr 2025,INTERNET CAFE TXN,T2504075,₹162.53,Online Services,Debit
03 Apr 2025,CS PHARMACY TXN,T2504056,₹160.79,Healthcare,Debit
03 Apr 2025,MUSIC STREAMING PAYMENT,T2504074,₹193.6,Entertainment,Debit
04 Apr 2025,VIGNESH R,T2504016,₹76.18,P2P Transfer,Credit
04 Apr 2025,SUPERMARKET PAYMENT,T2504094,₹55.29,Grocery & Convenience,Debit
01 Apr 2025,TRAIN TICKET ONLINE,T2504093,₹78.31,Transport,Debit
01 Apr 2025,SUPERMARKET TXN,T2504038,₹121.1,Grocery & Convenience,Debit
05 Apr 2025,SPA SERVICE,T2504071,₹113.5,Personal Care,Debit
01 Apr 2025,ELECTRONICS SHOP,T2504061,₹115.55,Shopping,Debit
07 Apr 2025,GENERAL EXPENSE ONLINE,T2504060,₹118.64,Miscellaneous,Debit
10 Apr 2025,GARMENT SHOP,T2504037,₹119.4,Shopping,Debit
04 Apr 2025,MEDICAL STORE,T2504011,₹32.89,Healthcare,Debit
08 Apr 2025,ROOM RENT PAYMENT,T2504039,₹1918.3,Housing,Debit
08 Apr 2025,APARTMENT MAINTENANCE #4934,T2504098,₹1857.46,Housing,Debit
05 Apr 2025,ZEPTONOW PAYMENT,T2504054,₹12.84,Grocery & Convenience,Debit
05 Apr 2025,SPA SERVICE ONLINE,T2504025,₹87.71,Personal Care,Debit
06 Apr 2025,VIDEO STREAMING #8584,T2504093,₹22.35,Entertainment,Debit
09 Apr 2025,LANDLORD PAYMENT PAYMENT,T2504033,₹1353.71,Housing,Debit
02 Apr 2025,RENT PAYMENT ONLINE,T2504070,₹1745.04,Housing,Debit
01 Apr 2025,GROOMING SERVICE TXN,T2504050,₹97.83,Personal Care,Debit
10 Apr 2025,S BALASUBRAMANI,T2504064,₹1127.17,P2P Transfer,Credit
05 Apr 2025,DHABA PAYMENT,T2504044,₹170.2,Food & Dining,Debit
06 Apr 2025,M S HOTEL TXN,T2504071,₹77.04,Food & Dining,Debit
03 Apr 2025,DOCTOR VISIT,T2504008,₹40.94,Healthcare,Debit
07 Apr 2025,MOVIE TICKET,T2504059,₹154.78,Entertainment,Debit
10 Apr 2025,NOTEBOOK PURCHASE PAYMENT,T2504012,₹106.24,Education,Debit
05 Apr 2025,SUBSCRIPTION SERVICE ONLINE,T2504045,₹150.1,Online Services,Debit
09 Apr 2025,RESTAURANT #4695,T2504091,₹63.84,Food & Dining,Debit
08 Apr 2025,SHAM EGE SHOP,T2504075,₹180.93,Grocery & Convenience,Debit
09 Apr 2025,COACHING CLASS BILL,T2504068,₹75.41,Education,Debit
02 Apr 2025,CANTEEN PAYMENT,T2504050,₹139.86,Food & Dining,Debit
08 Apr 2025,INTERNET CAFE TXN,T2504005,₹51.8,Online Services,Debit
05 Apr 2025,ROHIT KUMAR,T2504003,₹976.55,P2P Transfer,Debit
03 Apr 2025,LEMON TREE PAYMENT,T2504055,₹127.35,Miscellaneous,Debit
01 Apr 2025,COLLEGE FEE ONLINE,T2504003,₹83.13,Education,Debit
08 Apr 2025,JEEVA HOTEL 2 PAYMENT,T2504071,₹125.28,Food & Dining,Debit
01 Apr 2025,MR VIKASH KUMAR,T2504029,₹1057.13,P2P Transfer,Debit
01 Apr 2025,EDUCATIONAL SUPPLIES,T2504074,₹191.83,Education,Debit
03 Apr 2025,FOOTWEAR STORE,T2504043,₹81.34,Shopping,Debit
06 Apr 2025,SHOPPING ONLINE,T2504027,₹113.32,Shopping,Debit
01 Apr 2025,HAIRCUT BILL,T2504001,₹79.48,Personal Care,Debit
01 Apr 2025,MUSIC STREAMING TXN,T2504041,₹26.45,Entertainment,Debit
08 Apr 2025,P R M STORES BILL,T2504037,₹160.51,Grocery & Convenience,Debit
10 Apr 2025,RENT PAYMENT BILL,T2504026,₹1615.06,Housing,Debit
04 Apr 2025,MUSIC STREAMING PAYMENT,T2504039,₹157.15,Entertainment,Debit
10 Apr 2025,MOVIE TICKET PAYMENT,T2504086,₹51.67,Entertainment,Debit
09 Apr 2025,METRO FARE PAYMENT,T2504039,₹78.5,Transport,Debit
10 Apr 2025,BOOKSTORE #2377,T2504071,₹156.14,Shopping,Debit
04 Apr 2025,INTERNET CAFE TXN,T2504024,₹177.37,Online Services,Debit
08 Apr 2025,WEBSITE PAYMENT BILL,T2504034,₹140.76,Online Services,Debit
09 Apr 2025,BEEMA STORE 2 #5535,T2504089,₹64.09,Grocery & Convenience,Debit
03 Apr 2025,ONLINE GAMING TXN,T2504093,₹157.72,Entertainment,Debit
05 Apr 2025,FOOTWEAR STORE BILL,T2504071,₹53.25,Shopping,Debit
03 Apr 2025,ATTITUDE GARMENTS TRIPLICANE,T2504073,₹95.82,Shopping,Debit
09 Apr 2025,BIRIYANI SHOP PAYMENT,T2504014,₹60.85,Food & Dining,Debit
02 Apr 2025,BEEMA STORE #5378,T2504044,₹101.89,Grocery & Convenience,Debit
09 Apr 2025,M S HOTEL PAYMENT,T2504078,₹174.79,Food & Dining,Debit
05 Apr 2025,MOHAMMAD SUFYAN,T2504020,₹949.93,P2P Transfer,Credit
08 Apr 2025,MEDICAL STORE PAYMENT,T2504092,₹14.37,Healthcare,Debit
03 Apr 2025,ELECTRIC BILL #1572,T2504076,₹10.61,Utilities,Debit
04 Apr 2025,SANNI KUMAR,T2504094,₹476.52,P2P Transfer,Debit
05 Apr 2025,AUTO RICKSHAW PAYMENT,T2504094,₹88.53,Transport,Debit
05 Apr 2025,ELECTRIC BILL #8681,T2504088,₹24.84,Utilities,Debit
10 Apr 2025,CABLE TV BILL,T2504009,₹19.92,Utilities,Debit
10 Apr 2025,PROTEAN EGOV TECHNOLOGIES LIMITED TXN,T2504001,₹181.35,Online Services,Debit
02 Apr 2025,RAPIDO,T2504067,₹111.49,Transport,Debit
03 Apr 2025,TAILOR ONLINE,T2504022,₹70.37,Shopping,Debit
04 Apr 2025,MISC PAYMENT,T2504065,₹120.84,Miscellaneous,Debit
10 Apr 2025,GIFT SHOP BILL,T2504017,₹107.76,Shopping,Debit
10 Apr 2025,NAIL CARE TXN,T2504026,₹79.06,Personal Care,Debit
05 Apr 2025,LOCAL MARKET PAYMENT,T2504053,₹62.03,Grocery & Convenience,Debit
03 Apr 2025,ONLINE GAMING TXN,T2504007,₹21.23,Entertainment,Debit
03 Apr 2025,BARBER SHOP TXN,T2504100,₹191.43,Personal Care,Debit
05 Apr 2025,PHARMACY,T2504079,₹17.69,Healthcare,Debit
09 Apr 2025,CLOTHING STORE,T2504055,₹182.08,Shopping,Debit
05 Apr 2025,COURSE PAYMENT BILL,T2504016,₹180.73,Education,Debit
03 Apr 2025,DIGINET CAFE PAYMENT,T2504072,₹182.22,Online Services,Debit
02 Apr 2025,MEDICAL STORE ONLINE,T2504063,₹140.89,Healthcare,Debit
05 Apr 2025,CASH WITHDRAWAL #2735,T2504003,₹121.97,Miscellaneous,Debit
07 Apr 2025,CANTEEN TXN,T2504027,₹193.18,Food & Dining,Debit
04 Apr 2025,FANCY STORE BILL,T2504078,₹121.84,Shopping,Debit
08 Apr 2025,MEDICINE PURCHASE #3633,T2504056,₹32.16,Healthcare,Debit
09 Apr 2025,CHEMIST ONLINE,T2504057,₹107.84,Healthcare,Debit
10 Apr 2025,MOBILE BILL #3660,T2504066,₹118.18,Utilities,Debit
01 Apr 2025,CASH WITHDRAWAL PAYMENT,T2504022,₹65.41,Miscellaneous,Debit
01 Apr 2025,MUSIC STREAMING ONLINE,T2504077,₹187.0,Entertainment,Debit
09 Apr 2025,GROOMING SERVICE PAYMENT,T2504031,₹196.43,Personal Care,Debit
03 Apr 2025,DTH RECHARGE TXN,T2504037,₹108.1,Utilities,Debit
04 Apr 2025,HAIRCUT #3920,T2504002,₹21.99,Personal Care,Debit
08 Apr 2025,SARAVANAN KASI,T2504014,₹437.33,P2P Transfer,Credit
