date,description,transactionId,amount,category,transactionType
02 Apr 2025,restaurant online,T2504022,114.15,Food & Dining,debit
03 Apr 2025,cab hire payment,T2504046,1002.95,Travel,debit
03 Apr 2025,snapdeal bill,T2504057,172.59,Online Shopping,debit
07 Apr 2025,donation txn,T2504072,186.42,Charity & Donations,debit
02 Apr 2025,atm withdrawal online,T2504088,54.75,Financial Services,debit
06 Apr 2025,online payment online,T2504032,48.23,Online Services,debit
09 Apr 2025,ajio payment,T2504082,173.23,Online Shopping,debit
08 Apr 2025,dog care #4779,T2504083,168.59,Pets,debit
03 Apr 2025,workout gear payment,T2504092,77.17,Health & Fitness,debit
01 Apr 2025,stationery shop,T2504040,81.64,Shopping,debit
06 Apr 2025,chemist,T2504029,68.95,Healthcare,debit
08 Apr 2025,course payment bill,T2504051,169.69,Education,debit
08 Apr 2025,lalitha k,T2504063,770.01,P2P Transfer,credit
06 Apr 2025,e-commerce purchase txn,T2504076,54.40,Online Shopping,debit
01 Apr 2025,ola ride #2519,T2504037,164.83,Transport,debit
04 Apr 2025,health supplement txn,T2504067,132.32,Health & Fitness,debit
07 Apr 2025,equipment purchase payment,T2504019,48.58,Business Expenses,debit
10 Apr 2025,business travel bill,T2504041,179.81,Business Expenses,debit
05 Apr 2025,local market,T2504026,109.42,Grocery & Convenience,debit
05 Apr 2025,snapdeal #7163,T2504053,52.48,Online Shopping,debit
03 Apr 2025,clothing store online,T2504016,121.97,Shopping,debit
03 Apr 2025,meesho #7400,T2504095,142.76,Online Shopping,debit
07 Apr 2025,dth recharge payment,T2504054,186.66,Utilities,debit
06 Apr 2025,health insurance txn,T2504006,18.47,Insurance,debit
02 Apr 2025,clothing store txn,T2504029,160.94,Shopping,debit
10 Apr 2025,royal mens beauty center txn,T2504011,89.36,Personal Care,debit
03 Apr 2025,footwear store payment,T2504093,118.89,Shopping,debit
09 Apr 2025,pet supplies #2309,T2504011,60.00,Pets,debit
04 Apr 2025,property tax txn,T2504004,163.22,Legal & Government,debit
04 Apr 2025,office supplies txn,T2504058,10.37,Business Expenses,debit
04 Apr 2025,al shifa medical payment,T2504060,54.19,Healthcare,debit
04 Apr 2025,nail care payment,T2504049,126.79,Personal Care,debit
02 Apr 2025,property tax #7836,T2504057,83.92,Legal & Government,debit
08 Apr 2025,app purchase #2197,T2504088,69.85,Online Services,debit
10 Apr 2025,grocery store #3833,T2504048,199.16,Grocery & Convenience,debit
08 Apr 2025,educational supplies,T2504003,123.98,Education,debit
05 Apr 2025,street food online,T2504040,27.62,Food & Dining,debit
03 Apr 2025,stationery shop payment,T2504005,129.22,Shopping,debit
06 Apr 2025,dth recharge txn,T2504083,138.26,Utilities,debit
02 Apr 2025,religious donation #1581,T2504015,146.25,Charity & Donations,debit
08 Apr 2025,parking fee txn,T2504039,23.10,Transport,debit
04 Apr 2025,reliance digital txn,T2504032,173.58,Online Shopping,debit
04 Apr 2025,registration fee,T2504036,93.99,Legal & Government,debit
10 Apr 2025,registration fee payment,T2504014,145.97,Legal & Government,debit
01 Apr 2025,shaving bill,T2504014,18.18,Personal Care,debit
02 Apr 2025,fine payment bill,T2504080,88.27,Legal & Government,debit
06 Apr 2025,lab test,T2504050,149.08,Healthcare,debit
09 Apr 2025,business service bill,T2504068,51.15,Business Expenses,debit
10 Apr 2025,sports equipment,T2504010,164.67,Health & Fitness,debit
01 Apr 2025,shaving #3487,T2504080,46.59,Personal Care,debit
07 Apr 2025,yoga class bill,T2504039,154.21,Health & Fitness,debit
03 Apr 2025,religious donation,T2504069,57.08,Charity & Donations,debit
10 Apr 2025,makemytrip bill,T2504003,772.04,Travel,debit
01 Apr 2025,fitness coach payment,T2504023,52.07,Health & Fitness,debit
03 Apr 2025,s karthick kumar,T2504027,755.34,P2P Transfer,credit
08 Apr 2025,workout gear online,T2504094,119.59,Health & Fitness,debit
03 Apr 2025,general store online,T2504031,131.67,Grocery & Convenience,debit
02 Apr 2025,government service bill,T2504076,174.87,Legal & Government,debit
07 Apr 2025,misc payment,T2504042,184.46,Miscellaneous,debit
05 Apr 2025,clothing store #7124,T2504036,15.50,Shopping,debit
01 Apr 2025,gym membership,T2504012,98.99,Health & Fitness,debit
08 Apr 2025,cash withdrawal #2926,T2504008,80.00,Miscellaneous,debit
07 Apr 2025,water bill,T2504058,107.25,Utilities,debit
04 Apr 2025,college fee #1618,T2504091,90.71,Education,debit
01 Apr 2025,red bus #7173,T2504059,1974.46,Travel,debit
02 Apr 2025,ngo contribution #2272,T2504022,199.18,Charity & Donations,debit
07 Apr 2025,room rent bill,T2504083,975.28,Housing,debit
02 Apr 2025,tailor online,T2504012,120.79,Shopping,debit
03 Apr 2025,unidentified payment #5967,T2504001,150.95,Miscellaneous,debit
08 Apr 2025,life insurance online,T2504082,59.16,Insurance,debit
01 Apr 2025,red bus payment,T2504029,1304.37,Travel,debit
02 Apr 2025,room rent payment,T2504030,1307.17,Housing,debit
10 Apr 2025,meesho payment,T2504065,74.55,Online Shopping,debit
05 Apr 2025,mess fee bill,T2504060,1496.91,Housing,debit
02 Apr 2025,retail txn,T2504061,60.94,Shopping,debit
04 Apr 2025,chemist txn,T2504094,40.36,Healthcare,debit
10 Apr 2025,coaching class #8899,T2504001,195.45,Education,debit
08 Apr 2025,neft transfer,T2504052,166.70,Financial Services,debit
05 Apr 2025,ola ride online,T2504051,85.67,Transport,debit
02 Apr 2025,pharmacy,T2504070,31.61,Healthcare,debit
04 Apr 2025,hostel fee #8710,T2504036,1533.17,Housing,debit
08 Apr 2025,flipkart bill,T2504021,136.74,Online Shopping,debit
09 Apr 2025,community support,T2504062,90.40,Charity & Donations,debit
05 Apr 2025,hotel dining,T2504000,92.33,Food & Dining,debit
01 Apr 2025,gym membership bill,T2504062,106.55,Health & Fitness,debit
03 Apr 2025,subscription service,T2504070,105.24,Online Services,debit
01 Apr 2025,tailor txn,T2504004,125.64,Shopping,debit
01 Apr 2025,dth recharge bill,T2504039,123.09,Utilities,debit
10 Apr 2025,chemist payment,T2504079,120.31,Healthcare,debit
02 Apr 2025,shopclues,T2504092,129.02,Online Shopping,debit
01 Apr 2025,religious donation,T2504025,66.40,Charity & Donations,debit
07 Apr 2025,spa service #6663,T2504048,42.90,Personal Care,debit
10 Apr 2025,phone recharge online,T2504039,110.10,Utilities,debit
01 Apr 2025,dog care #9727,T2504014,147.96,Pets,debit
03 Apr 2025,water bill payment,T2504020,198.54,Utilities,debit
09 Apr 2025,electronics shop #2446,T2504010,160.06,Shopping,debit
01 Apr 2025,train reservation online,T2504023,1869.64,Travel,debit
09 Apr 2025,diginet cafe txn,T2504002,36.53,Online Services,debit
10 Apr 2025,cafe payment,T2504038,148.44,Food & Dining,debit
01 Apr 2025,yoga class txn,T2504017,180.21,Health & Fitness,debit
07 Apr 2025,sham ege shop txn,T2504059,139.88,Grocery & Convenience,debit
10 Apr 2025,atm withdrawal txn,T2504001,199.32,Miscellaneous,debit
06 Apr 2025,health insurance #1686,T2504060,180.24,Insurance,debit
06 Apr 2025,insurance premium bill,T2504088,55.02,Insurance,debit
10 Apr 2025,professional fee txn,T2504064,105.95,Business Expenses,debit
08 Apr 2025,royal mens beauty center #1500,T2504085,181.31,Personal Care,debit
10 Apr 2025,service charge online,T2504098,11.64,Miscellaneous,debit
10 Apr 2025,electric bill online,T2504088,22.78,Utilities,debit
09 Apr 2025,life insurance,T2504061,173.26,Insurance,debit
01 Apr 2025,game zone bill,T2504033,159.82,Entertainment,debit
01 Apr 2025,phone recharge payment,T2504072,41.20,Utilities,debit
04 Apr 2025,meesho #7587,T2504039,72.13,Online Shopping,debit
09 Apr 2025,srm goodfoods,T2504068,88.60,Food & Dining,debit
04 Apr 2025,archana vessels bill,T2504052,33.73,Shopping,debit
04 Apr 2025,religious donation payment,T2504023,11.54,Charity & Donations,debit
07 Apr 2025,adarsh kumar jha,T2504067,1021.21,P2P Transfer,debit
10 Apr 2025,music streaming bill,T2504031,191.67,Entertainment,debit
10 Apr 2025,library fee,T2504015,90.92,Education,debit
10 Apr 2025,game zone txn,T2504040,126.99,Entertainment,debit
06 Apr 2025,sri amman cool drinks txn,T2504084,189.48,Food & Dining,debit
10 Apr 2025,gajalakshmi rajeshkannan,T2504067,611.06,P2P Transfer,credit
01 Apr 2025,tour package payment,T2504031,1970.55,Travel,debit
01 Apr 2025,license fee,T2504031,137.13,Legal & Government,debit
07 Apr 2025,software subscription #6226,T2504046,199.19,Business Expenses,debit
08 Apr 2025,goibibo txn,T2504033,790.20,Travel,debit
04 Apr 2025,course payment bill,T2504007,197.46,Education,debit
07 Apr 2025,sri maha ladies hostel,T2504036,1706.12,Housing,debit
05 Apr 2025,educational supplies payment,T2504046,83.60,Education,debit
08 Apr 2025,course payment txn,T2504089,11.97,Education,debit
04 Apr 2025,digital service payment,T2504070,114.14,Online Services,debit
02 Apr 2025,shopping txn,T2504041,12.73,Shopping,debit
07 Apr 2025,unknown transaction #8862,T2504015,95.02,Miscellaneous,debit
02 Apr 2025,subscription service online,T2504016,53.25,Online Services,debit
07 Apr 2025,service charge payment,T2504047,132.12,Miscellaneous,debit
06 Apr 2025,fine payment #9446,T2504074,72.05,Legal & Government,debit
06 Apr 2025,health insurance bill,T2504045,24.53,Insurance,debit
04 Apr 2025,grocery store payment,T2504022,160.20,Grocery & Convenience,debit
01 Apr 2025,animal medicine,T2504038,23.19,Pets,debit
01 Apr 2025,goibibo bill,T2504067,835.38,Travel,debit
07 Apr 2025,fundraiser payment,T2504073,22.10,Charity & Donations,debit
10 Apr 2025,music streaming bill,T2504050,21.18,Entertainment,debit
01 Apr 2025,makemytrip,T2504069,1001.16,Travel,debit
04 Apr 2025,amusement park payment,T2504064,103.97,Entertainment,debit
02 Apr 2025,rapido payment,T2504058,15.36,Transport,debit
02 Apr 2025,irctc ticket online,T2504076,1413.14,Travel,debit
06 Apr 2025,atm withdrawal,T2504025,141.88,Financial Services,debit
09 Apr 2025,makemytrip txn,T2504076,629.15,Travel,debit
05 Apr 2025,rtgs payment,T2504028,93.99,Financial Services,debit
03 Apr 2025,vehicle insurance bill,T2504064,87.41,Insurance,debit
05 Apr 2025,atm withdrawal online,T2504074,26.74,Miscellaneous,debit
10 Apr 2025,vet visit,T2504039,132.21,Pets,debit
06 Apr 2025,thanusree,T2504045,880.88,P2P Transfer,debit
06 Apr 2025,fine payment,T2504028,193.24,Legal & Government,debit
05 Apr 2025,equipment purchase txn,T2504025,99.58,Business Expenses,debit
09 Apr 2025,landlord payment bill,T2504036,1329.50,Housing,debit
09 Apr 2025,electric bill,T2504026,139.44,Utilities,debit
09 Apr 2025,equipment purchase online,T2504000,39.92,Business Expenses,debit
09 Apr 2025,pg accommodation bill,T2504058,1578.62,Housing,debit
05 Apr 2025,street food bill,T2504049,22.20,Food & Dining,debit
09 Apr 2025,sathish prabhakar ponnusamy,T2504071,713.14,P2P Transfer,debit
10 Apr 2025,pet grooming online,T2504059,126.87,Pets,debit
07 Apr 2025,vehicle insurance #6038,T2504037,77.97,Insurance,debit
10 Apr 2025,electronics shop #4393,T2504002,129.20,Shopping,debit
04 Apr 2025,sham ege shop,T2504032,68.27,Grocery & Convenience,debit
02 Apr 2025,online payment,T2504042,56.55,Online Services,debit
02 Apr 2025,sri amman cool drinks,T2504081,180.58,Food & Dining,debit
04 Apr 2025,fitness coach txn,T2504068,87.04,Health & Fitness,debit
03 Apr 2025,srmgf counter 1 online,T2504079,81.41,Education,debit
07 Apr 2025,fitness center,T2504044,176.05,Health & Fitness,debit
10 Apr 2025,business service bill,T2504066,10.55,Business Expenses,debit
02 Apr 2025,swiggy instamart payment,T2504097,17.07,Online Shopping,debit
06 Apr 2025,delivery charge bill,T2504037,196.60,Online Shopping,debit
09 Apr 2025,lemon tree bill,T2504100,14.30,Miscellaneous,debit
05 Apr 2025,metro fare,T2504018,112.40,Transport,debit
08 Apr 2025,stomilar bill,T2504093,175.53,Miscellaneous,debit
07 Apr 2025,community support payment,T2504099,168.28,Charity & Donations,debit
02 Apr 2025,notebook purchase txn,T2504037,146.34,Education,debit
01 Apr 2025,jewellery store online,T2504056,105.26,Shopping,debit
08 Apr 2025,digital service #5982,T2504065,61.73,Online Services,debit
08 Apr 2025,beema store online,T2504076,44.72,Grocery & Convenience,debit
07 Apr 2025,red bus,T2504037,1543.76,Travel,debit
09 Apr 2025,credit card payment #1574,T2504068,137.78,Financial Services,debit
05 Apr 2025,exam fee payment,T2504016,102.55,Education,debit
09 Apr 2025,coaching class #1277,T2504093,148.51,Education,debit
02 Apr 2025,m s hotel online,T2504096,136.26,Food & Dining,debit
01 Apr 2025,atm withdrawal online,T2504087,81.03,Financial Services,debit
02 Apr 2025,fine payment online,T2504094,30.94,Legal & Government,debit
04 Apr 2025,charity payment online,T2504058,151.74,Charity & Donations,debit
02 Apr 2025,animal medicine payment,T2504034,38.74,Pets,debit
07 Apr 2025,zepto marketplace private limited txn,T2504072,14.33,Grocery & Convenience,debit
03 Apr 2025,video streaming online,T2504068,134.83,Entertainment,debit
04 Apr 2025,equipment purchase payment,T2504026,31.77,Business Expenses,debit
04 Apr 2025,community support txn,T2504091,199.45,Charity & Donations,debit
08 Apr 2025,software subscription payment,T2504007,63.27,Business Expenses,debit
06 Apr 2025,uber ride bill,T2504098,41.49,Transport,debit
05 Apr 2025,upi payment,T2504056,335.15,P2P Transfer,credit
06 Apr 2025,government service,T2504008,147.03,Legal & Government,debit
04 Apr 2025,taxi fare #4985,T2504050,159.83,Transport,debit
09 Apr 2025,coaching class payment,T2504025,97.91,Education,debit
07 Apr 2025,mart,T2504023,79.60,Grocery & Convenience,debit
03 Apr 2025,online retail txn,T2504096,197.20,Online Shopping,debit
08 Apr 2025,account maintenance #6265,T2504022,75.72,Financial Services,debit
01 Apr 2025,gift shop payment,T2504031,144.69,Shopping,debit
04 Apr 2025,auto rickshaw txn,T2504055,30.63,Transport,debit
01 Apr 2025,government service,T2504028,113.03,Legal & Government,debit
09 Apr 2025,beauty parlour txn,T2504014,87.00,Personal Care,debit
05 Apr 2025,video streaming payment,T2504037,172.16,Entertainment,debit
04 Apr 2025,food delivery payment,T2504032,119.13,Food & Dining,debit
02 Apr 2025,hostel fee payment,T2504084,938.23,Housing,debit
07 Apr 2025,haircut bill,T2504001,195.43,Personal Care,debit
01 Apr 2025,community support payment,T2504043,97.05,Charity & Donations,debit
09 Apr 2025,sports equipment payment,T2504007,94.28,Health & Fitness,debit
05 Apr 2025,parking fee online,T2504064,30.32,Transport,debit
03 Apr 2025,coaching class,T2504057,171.80,Education,debit
10 Apr 2025,two-wheeler insurance txn,T2504095,81.36,Insurance,debit
05 Apr 2025,room rent #6632,T2504040,1488.78,Housing,debit
06 Apr 2025,bahari dhaba,T2504098,141.00,Food & Dining,debit
06 Apr 2025,al shifa medical bill,T2504025,58.43,Healthcare,debit
09 Apr 2025,client meeting txn,T2504049,48.31,Business Expenses,debit
02 Apr 2025,spa service bill,T2504022,60.09,Personal Care,debit
09 Apr 2025,lab test #7638,T2504036,151.92,Healthcare,debit
01 Apr 2025,movie ticket,T2504029,130.56,Entertainment,debit
03 Apr 2025,religious donation online,T2504063,168.19,Charity & Donations,debit
02 Apr 2025,small purchase #3307,T2504060,133.96,Miscellaneous,debit
07 Apr 2025,advertising cost,T2504066,151.34,Business Expenses,debit
09 Apr 2025,unknown transaction,T2504090,102.64,Miscellaneous,debit
08 Apr 2025,delivery charge txn,T2504036,26.96,Online Shopping,debit
05 Apr 2025,service charge txn,T2504004,145.70,Miscellaneous,debit
06 Apr 2025,website shopping bill,T2504089,185.28,Online Shopping,debit
07 Apr 2025,landlord payment,T2504022,1124.38,Housing,debit
07 Apr 2025,equipment purchase bill,T2504082,159.79,Business Expenses,debit
07 Apr 2025,charity payment txn,T2504019,26.59,Charity & Donations,debit
10 Apr 2025,ngo contribution payment,T2504026,51.31,Charity & Donations,debit
08 Apr 2025,beauty parlour payment,T2504045,190.43,Personal Care,debit
02 Apr 2025,dth recharge #9940,T2504011,197.36,Utilities,debit
02 Apr 2025,chemist bill,T2504087,97.83,Healthcare,debit
02 Apr 2025,attitude garments triplicane #5803,T2504100,60.34,Shopping,debit
09 Apr 2025,government service txn,T2504057,97.68,Legal & Government,debit
04 Apr 2025,payu bill,T2504005,109.56,Online Services,debit
01 Apr 2025,diginet cafe txn,T2504037,98.58,Online Services,debit
03 Apr 2025,electronics shop online,T2504051,149.88,Shopping,debit
02 Apr 2025,tax payment online,T2504036,194.83,Legal & Government,debit
05 Apr 2025,digital service payment,T2504042,102.37,Online Services,debit
09 Apr 2025,room rent bill,T2504001,1635.99,Housing,debit
01 Apr 2025,upi payment,T2504078,344.35,P2P Transfer,credit
07 Apr 2025,software subscription online,T2504057,10.77,Business Expenses,debit
10 Apr 2025,client meeting online,T2504080,155.36,Business Expenses,debit
06 Apr 2025,cash withdrawal payment,T2504076,132.39,Financial Services,debit
07 Apr 2025,pet grooming #4966,T2504008,59.29,Pets,debit
04 Apr 2025,hostel fee online,T2504074,1492.21,Housing,debit
09 Apr 2025,swiggy instamart payment,T2504035,154.47,Online Shopping,debit
07 Apr 2025,government service #8565,T2504036,107.06,Legal & Government,debit
09 Apr 2025,local market,T2504067,12.68,Grocery & Convenience,debit
07 Apr 2025,exam fee payment,T2504034,67.86,Education,debit
01 Apr 2025,software subscription online,T2504088,92.24,Business Expenses,debit
03 Apr 2025,service charge bill,T2504011,65.98,Miscellaneous,debit
08 Apr 2025,mess fee #9636,T2504053,1719.56,Housing,debit
01 Apr 2025,local market payment,T2504076,17.72,Grocery & Convenience,debit
01 Apr 2025,local transport online,T2504075,82.36,Transport,debit
10 Apr 2025,s p cafe #2936,T2504076,97.34,Food & Dining,debit
06 Apr 2025,rtgs payment #9620,T2504011,125.22,Financial Services,debit
10 Apr 2025,course payment payment,T2504088,127.24,Education,debit
02 Apr 2025,coaching class bill,T2504099,166.12,Education,debit
04 Apr 2025,madasamy ponraj store,T2504090,85.01,Grocery & Convenience,debit
07 Apr 2025,rtgs payment bill,T2504037,159.89,Financial Services,debit
10 Apr 2025,life insurance,T2504088,169.75,Insurance,debit
02 Apr 2025,health supplement,T2504095,127.87,Health & Fitness,debit
08 Apr 2025,vet visit bill,T2504000,115.19,Pets,debit
03 Apr 2025,medical store #5042,T2504064,169.47,Healthcare,debit
09 Apr 2025,mohammad zubair ali,T2504095,229.93,P2P Transfer,debit
03 Apr 2025,amusement park online,T2504073,197.41,Entertainment,debit
04 Apr 2025,phone recharge payment,T2504045,63.22,Utilities,debit
03 Apr 2025,business service txn,T2504020,161.32,Business Expenses,debit
07 Apr 2025,codexintern bill,T2504070,18.22,Online Services,debit
08 Apr 2025,health checkup payment,T2504078,126.19,Healthcare,debit
08 Apr 2025,thanusree,T2504081,1087.55,P2P Transfer,debit
10 Apr 2025,unknown transaction online,T2504038,194.93,Miscellaneous,debit
